time,seconds_elapsed,dBFS
1687531903230000000,0.070000244140625,-160
1687531903332000000,0.172,-160
1687531903448000000,0.288,-160
1687531903566000000,0.406000244140625,-160
1687531903682000000,0.521999755859375,-115
1687531903801000000,0.641,-102
1687531903919000000,0.759,-48
1687531904036000000,0.876,-55
1687531904152000000,0.992,-68
1687531904272000000,1.112,-44
1687531904388000000,1.228,-23
1687531904506000000,1.345999755859375,-37
1687531904621000000,1.461,-61
1687531904738000000,1.577999755859375,-17
1687531904856000000,1.696,-53
1687531904973000000,1.813,-99
1687531905090000000,1.929999755859375,-20
1687531905207000000,2.047,-75
1687531905324000000,2.164,-116
1687531905440000000,2.28,-17
1687531905561000000,2.401,-65
1687531905676000000,2.516,-114
1687531905793000000,2.633,-18
1687531905910000000,2.750000244140625,-83
1687531906027000000,2.867,-22
1687531906145000000,2.985,-61
1687531906266000000,3.105999755859375,-106
1687531906378000000,3.217999755859375,-18
1687531906496000000,3.336,-59
1687531906613000000,3.453,-112
1687531906730000000,3.569999755859375,-28
1687531906851000000,3.691,-68
1687531906966000000,3.806000244140625,-117
1687531907082000000,3.921999755859375,-28
1687531907198000000,4.038000244140625,-68
1687531907315000000,4.155,-113
1687531907432000000,4.272,-36
1687531907548000000,4.388,-79
1687531907667000000,4.507,-117
1687531907784000000,4.624,-48
1687531907901000000,4.741,-94
1687531908019000000,4.859,-118
1687531908134000000,4.974000244140625,-37
1687531908253000000,5.093,-77
1687531908369000000,5.209,-118
1687531908488000000,5.328,-118
