time,seconds_elapsed,dBFS
1687529545902000000,0.041000244140625,-44.64748001098633
1687529546011000000,0.15,-40.96775436401367
1687529546112000000,0.251,-43.193389892578125
1687529546228000000,0.367,-45.604122161865234
1687529546328000000,0.467,-36.71274185180664
1687529546445000000,0.584,-33.76331329345703
1687529546545000000,0.684,-31.904972076416016
1687529546645000000,0.784,-34.322322845458984
1687529546760000000,0.899,-36.58606719970703
1687529546862000000,1.001000244140625,-29.27800941467285
1687529546962000000,1.100999755859375,-24.261796951293945
1687529547063000000,1.202,-24.258991241455078
1687529547179000000,1.318,-24.57325553894043
1687529547279000000,1.418,-24.643850326538086
1687529547379000000,1.518,-27.497026443481445
1687529547479000000,1.618,-29.52203941345215
1687529547579000000,1.718,-32.36899185180664
1687529547679000000,1.818,-33.16278076171875
1687529547779000000,1.918,-33.63813400268555
1687529547879000000,2.018,-33.207603454589844
1687529547980000000,2.119,-30.96298599243164
1687529548096000000,2.235,-30.386192321777344
1687529548196000000,2.335,-27.239389419555664
1687529548297000000,2.436,-28.233165740966797
1687529548396000000,2.535,-29.749277114868164
1687529548497000000,2.636,-30.727733612060547
1687529548614000000,2.753000244140625,-30.332611083984375
1687529548713000000,2.852,-29.62055015563965
1687529548813000000,2.952,-28.767154693603516
1687529548913000000,3.052,-29.786479949951172
1687529549014000000,3.153000244140625,-30.246252059936523
1687529549114000000,3.252999755859375,-30.455543518066406
1687529549214000000,3.353000244140625,-30.95852279663086
1687529549331000000,3.47,-31.45513343811035
1687529549431000000,3.57,-29.574443817138672
1687529549531000000,3.67,-26.980546951293945
1687529549647000000,3.786,-28.57308006286621
1687529549765000000,3.904,-29.063562393188477
1687529549881000000,4.02,-29.623210906982422
1687529549997000000,4.136,-29.939971923828125
1687529550097000000,4.236,-28.37948989868164
1687529550198000000,4.337000244140625,-28.74332046508789
1687529550315000000,4.454,-28.600685119628906
1687529550415000000,4.554,-28.977502822875977
1687529550516000000,4.655,-27.868438720703125
1687529550616000000,4.755,-28.763872146606445
1687529550716000000,4.855,-27.611263275146484
1687529550816000000,4.955,-27.953350067138672
1687529550915000000,5.054,-29.21173667907715
1687529551017000000,5.156,-28.383888244628906
1687529551115000000,5.254,-29.0498046875
1687529551231000000,5.37,-30.510540008544922
1687529551331000000,5.47,-30.193330764770508
1687529551436000000,5.575,-29.20115089416504
1687529551531000000,5.67,-29.190292358398438
1687529551631000000,5.77,-30.07393455505371
1687529551731000000,5.87,-29.310264587402344
1687529551831000000,5.97,-30.401674270629883
1687529551931000000,6.07,-29.21708106994629
1687529552031000000,6.17,-29.965587615966797
1687529552131000000,6.27,-30.024415969848633
1687529552232000000,6.371,-29.956724166870117
1687529552348000000,6.487,-28.25719451904297
1687529552450000000,6.588999755859375,-29.54592514038086
1687529552565000000,6.704,-30.465852737426758
1687529552665000000,6.804,-31.376941680908203
1687529552766000000,6.905000244140625,-27.51077651977539
1687529552882000000,7.020999755859375,-28.848987579345703
1687529552999000000,7.138,-28.523653030395508
1687529553115000000,7.254,-29.828567504882812
1687529553216000000,7.355,-30.52313232421875
1687529553315000000,7.454,-31.39238739013672
1687529553432000000,7.571,-29.271947860717773
1687529553532000000,7.671,-29.132007598876953
1687529553632000000,7.771,-29.105873107910156
1687529553733000000,7.872,-27.931636810302734
1687529553832000000,7.971,-28.57882308959961
1687529553933000000,8.072,-29.681110382080078
1687529554032000000,8.171,-30.29519271850586
1687529554133000000,8.272,-28.688934326171875
1687529554251000000,8.39,-27.906518936157227
