time,seconds_elapsed,dBFS
1687528520440000000,0.031,-53.89094924926758
1687528520543000000,0.134,-52.78779983520508
1687528520643000000,0.234,-54.74156188964844
1687528520743000000,0.334,-49.98875427246094
1687528520843000000,0.434,-51.746604919433594
1687528520943000000,0.534,-52.39378356933594
1687528521043000000,0.634,-53.478939056396484
1687528521143000000,0.734,-54.626678466796875
1687528521243000000,0.834,-50.65513229370117
1687528521360000000,0.951,-52.12554931640625
1687528521460000000,1.051,-41.123390197753906
1687528521560000000,1.151,-42.17040252685547
1687528521660000000,1.251,-45.385562896728516
1687528521760000000,1.351,-48.291683197021484
1687528521877000000,1.468,-41.37091064453125
1687528521977000000,1.568,-38.4896354675293
1687528522077000000,1.668,-26.17661476135254
1687528522177000000,1.768,-30.10895538330078
1687528522294000000,1.885000244140625,-33.58329391479492
1687528522394000000,1.984999755859375,-36.45328140258789
1687528522494000000,2.085000244140625,-39.549774169921875
1687528522594000000,2.184999755859375,-42.86241149902344
1687528522694000000,2.285000244140625,-44.488006591796875
1687528522794000000,2.384999755859375,-46.42582321166992
1687528522894000000,2.485000244140625,-46.753787994384766
1687528522994000000,2.584999755859375,-38.00009536743164
1687528523094000000,2.685000244140625,-34.59481430053711
1687528523211000000,2.802,-33.39118576049805
1687528523311000000,2.902,-36.94264221191406
1687528523411000000,3.002,-39.26097106933594
1687528523528000000,3.119,-37.264591217041016
1687528523628000000,3.219,-36.562721252441406
1687528523728000000,3.319,-37.00654220581055
1687528523828000000,3.419,-36.004981994628906
1687528523928000000,3.519,-35.0707893371582
1687528524028000000,3.619,-35.621360778808594
1687528524128000000,3.719,-35.4079475402832
1687528524228000000,3.819,-35.11509323120117
1687528524345000000,3.936,-35.33250045776367
1687528524445000000,4.036,-35.5865478515625
1687528524545000000,4.136,-33.972068786621094
1687528524645000000,4.236,-33.33161544799805
1687528524745000000,4.336,-33.345550537109375
1687528524845000000,4.436,-33.8291015625
1687528524962000000,4.552999755859375,-33.82374954223633
1687528525062000000,4.653000244140625,-32.95655822753906
1687528525162000000,4.752999755859375,-30.32062339782715
1687528525262000000,4.853000244140625,-31.799779891967773
1687528525362000000,4.952999755859375,-32.805335998535156
1687528525462000000,5.053000244140625,-33.55662536621094
1687528525562000000,5.152999755859375,-32.52490234375
1687528525662000000,5.253000244140625,-33.28269577026367
1687528525779000000,5.37,-32.43631362915039
1687528525879000000,5.47,-33.09546661376953
1687528525979000000,5.57,-33.27286911010742
1687528526079000000,5.67,-33.269378662109375
1687528526196000000,5.787,-34.19575500488281
1687528526296000000,5.887,-33.83504104614258
1687528526396000000,5.987,-34.111785888671875
1687528526496000000,6.087,-33.39167404174805
1687528526613000000,6.204,-34.099849700927734
1687528526713000000,6.304,-34.29021453857422
1687528526813000000,6.404,-34.14667892456055
1687528526913000000,6.504,-33.616127014160156
1687528527013000000,6.604,-34.1174201965332
1687528527113000000,6.704,-33.197227478027344
1687528527213000000,6.804,-32.19939422607422
1687528527313000000,6.904,-31.4783935546875
1687528527413000000,7.004,-32.47833251953125
1687528527514000000,7.104999755859375,-33.26368713378906
1687528527613000000,7.204,-31.632343292236328
1687528527714000000,7.304999755859375,-32.002281188964844
1687528527830000000,7.421000244140625,-31.82951545715332
1687528527930000000,7.520999755859375,-32.46409225463867
1687528528030000000,7.621000244140625,-33.355682373046875
1687528528130000000,7.720999755859375,-32.933067321777344
1687528528231000000,7.822,-32.16333770751953
1687528528347000000,7.938,-32.984588623046875
1687528528447000000,8.038,-32.532196044921875
1687528528547000000,8.138,-31.87649154663086
1687528528647000000,8.238,-31.46616554260254
1687528528747000000,8.338,-32.28767776489258
