time,seconds_elapsed,dBFS
1687531704066000000,0.076999755859375,-160
1687531704183000000,0.194,-160
1687531704301000000,0.312,-160
1687531704418000000,0.428999755859375,-160
1687531704536000000,0.547,-94
1687531704654000000,0.665000244140625,-66
1687531704770000000,0.780999755859375,-49
1687531704889000000,0.9,-53
1687531705006000000,1.017000244140625,-62
1687531705125000000,1.136,-59
1687531705241000000,1.252,-60
1687531705357000000,1.368,-52
1687531705474000000,1.484999755859375,-41
1687531705592000000,1.603,-49
1687531705708000000,1.719,-44
1687531705825000000,1.836,-43
1687531705955000000,1.966,-41
1687531706060000000,2.071,-42
1687531706175000000,2.186,-42
1687531706293000000,2.304,-44
1687531706410000000,2.420999755859375,-39
1687531706528000000,2.539,-31
1687531706645000000,2.656,-25
1687531706763000000,2.774,-44
1687531706884000000,2.895,-47
1687531706998000000,3.009000244140625,-31
1687531707114000000,3.124999755859375,-41
1687531707231000000,3.242,-41
1687531707348000000,3.359,-46
1687531707466000000,3.476999755859375,-42
1687531707583000000,3.594,-37
1687531707700000000,3.711,-44
1687531707817000000,3.828,-30
1687531707936000000,3.947,-45
1687531708051000000,4.062,-55
1687531708168000000,4.179,-28
1687531708285000000,4.296,-58
1687531708402000000,4.412999755859375,-59
1687531708520000000,4.531,-52
1687531708634000000,4.644999755859375,-50
1687531708737000000,4.748,-39
1687531708856000000,4.867,-64
1687531708973000000,4.984,-24
1687531709091000000,5.102,-61
1687531709208000000,5.219,-47
1687531709325000000,5.336,-55
