time,seconds_elapsed,dBFS
1688492013678000000,0.063000244140625,-160
1688492013797000000,0.182,-160
1688492013915000000,0.3,-160
1688492014032000000,0.417,-160
1688492014150000000,0.535000244140625,-111
1688492014267000000,0.652,-102
1688492014384000000,0.769,-105
1688492014501000000,0.886,-83
1688492014617000000,1.002,-38
1688492014735000000,1.12,-37
1688492014854000000,1.239000244140625,-37
1688492014972000000,1.357,-37
1688492015087000000,1.472,-36
1688492015205000000,1.59,-77
1688492015322000000,1.706999755859375,-118
1688492015438000000,1.823000244140625,-128
1688492015556000000,1.941,-40
1688492015676000000,2.061,-37
1688492015792000000,2.177,-37
1688492015907000000,2.292,-36
1688492016025000000,2.41,-36
1688492016142000000,2.527000244140625,-69
1688492016261000000,2.646,-98
1688492016376000000,2.761,-122
1688492016493000000,2.878,-135
1688492016611000000,2.996,-39
1688492016726000000,3.111000244140625,-36
1688492016844000000,3.229,-36
1688492016961000000,3.346,-36
1688492017079000000,3.464,-34
1688492017199000000,3.584,-74
1688492017313000000,3.698,-114
1688492017428000000,3.813,-131
1688492017547000000,3.932,-41
1688492017666000000,4.050999755859375,-38
1688492017782000000,4.167000244140625,-37
1688492017897000000,4.282,-36
1688492018016000000,4.401,-34
1688492018134000000,4.519000244140625,-72
1688492018248000000,4.633,-108
1688492018370000000,4.754999755859375,-121
1688492018482000000,4.866999755859375,-132
1688492018602000000,4.986999755859375,-145
1688492018719000000,5.104,-142
1688492018834000000,5.218999755859375,-147
1688492018954000000,5.338999755859375,-146
