time,seconds_elapsed,dBFS
1687527671326000000,0.026000244140625,-52.362186431884766
1687527671430000000,0.130000244140625,-47.92576217651367
1687527671531000000,0.231,-50.10417938232422
1687527671631000000,0.331,-48.76716613769531
1687527671731000000,0.431,-52.30201721191406
1687527671848000000,0.548,-56.02585983276367
1687527671948000000,0.648,-58.427494049072266
1687527672066000000,0.765999755859375,-60.37711715698242
1687527672165000000,0.865,-56.82642364501953
1687527672265000000,0.965,-12.172443389892578
1687527672365000000,1.065,-14.979639053344727
1687527672482000000,1.181999755859375,-19.054941177368164
1687527672582000000,1.282000244140625,-12.561850547790527
1687527672682000000,1.381999755859375,-14.321550369262695
1687527672782000000,1.482000244140625,-17.283309936523438
1687527672882000000,1.581999755859375,-15.288641929626465
1687527672981000000,1.681,-13.287899017333984
1687527673082000000,1.781999755859375,-16.28533172607422
1687527673182000000,1.882000244140625,-20.029056549072266
1687527673282000000,1.981999755859375,-9.575021743774414
1687527673382000000,2.082000244140625,-12.635664939880371
1687527673499000000,2.199,-16.71164321899414
1687527673599000000,2.299,-14.055685997009277
1687527673699000000,2.399,-16.6106014251709
1687527673799000000,2.499,-19.481124877929688
1687527673899000000,2.599,-22.867677688598633
1687527673999000000,2.699,-27.173601150512695
1687527674100000000,2.8,-30.64459991455078
1687527674201000000,2.901,-34.17067337036133
1687527674316000000,3.016,-38.647972106933594
1687527674416000000,3.116,-43.08695983886719
1687527674516000000,3.216,-46.67973709106445
1687527674616000000,3.316,-50.06623077392578
1687527674733000000,3.433,-53.812103271484375
1687527674833000000,3.533,-56.40319061279297
1687527674933000000,3.633,-58.1998176574707
1687527675050000000,3.749999755859375,-58.638954162597656
1687527675150000000,3.850000244140625,-54.56133270263672
1687527675250000000,3.949999755859375,-57.44054412841797
1687527675350000000,4.050000244140625,-56.855255126953125
1687527675450000000,4.149999755859375,-57.488929748535156
1687527675551000000,4.251,-60.02932357788086
1687527675668000000,4.368,-15.799736022949219
1687527675768000000,4.468,-17.341793060302734
1687527675868000000,4.568,-7.029855728149414
1687527675970000000,4.669999755859375,-9.719525337219238
1687527676083000000,4.783,-13.428003311157227
1687527676202000000,4.901999755859375,-17.18699073791504
1687527676317000000,5.017,-21.814233779907227
1687527676435000000,5.135,-26.410797119140625
1687527676534000000,5.234000244140625,-30.16533851623535
1687527676634000000,5.333999755859375,-33.81427764892578
1687527676734000000,5.434000244140625,-38.50435256958008
1687527676834000000,5.533999755859375,-42.195091247558594
1687527676934000000,5.634000244140625,-45.904842376708984
1687527677034000000,5.733999755859375,-49.35792541503906
1687527677134000000,5.834000244140625,-53.0335578918457
1687527677234000000,5.933999755859375,-55.99217987060547
1687527677351000000,6.051,-28.14309310913086
1687527677451000000,6.151,-29.621469497680664
1687527677551000000,6.251,-33.953826904296875
1687527677651000000,6.351,-37.21835708618164
1687527677751000000,6.451,-40.63307189941406
1687527677851000000,6.551,-11.979371070861816
1687527677951000000,6.651,-14.850887298583984
1687527678051000000,6.751,-17.665496826171875
1687527678168000000,6.868,-11.116418838500977
1687527678268000000,6.968,-14.854735374450684
1687527678368000000,7.068,-7.241300106048584
1687527678485000000,7.185,-11.03154468536377
1687527678585000000,7.285,-14.721230506896973
1687527678685000000,7.385,-9.106497764587402
1687527678785000000,7.485,-12.22943115234375
1687527678886000000,7.586000244140625,-15.338719367980957
1687527678985000000,7.685,-18.882768630981445
1687527679085000000,7.785,-23.4150447845459
1687527679203000000,7.903,-28.189970016479492
1687527679319000000,8.019,-33.008567810058594
1687527679435000000,8.135,-37.63016128540039
1687527679535000000,8.235,-41.285057067871094
1687527679652000000,8.352,-45.735328674316406
1687527679752000000,8.452,-49.8032112121582
1687527679852000000,8.552,-52.00048828125
1687527679952000000,8.652,-53.7567253112793
1687527680052000000,8.752,-52.5547981262207
1687527680152000000,8.852,-12.856316566467285
1687527680269000000,8.969,-12.04426383972168
1687527680369000000,9.069,-10.53935432434082
1687527680469000000,9.169,-11.148638725280762
1687527680586000000,9.285999755859375,-6.494279861450195
1687527680686000000,9.386000244140625,-8.723662376403809
