time,seconds_elapsed,dBFS
1688491988614000000,0.069000244140625,-160
1688491988732000000,0.187,-160
1688491988849000000,0.304,-160
1688491988966000000,0.421000244140625,-160
1688491989082000000,0.536999755859375,-95
1688491989203000000,0.658,-76
1688491989318000000,0.773000244140625,-75
1688491989437000000,0.892,-71
1688491989553000000,1.008,-69
1688491989671000000,1.126,-67
1688491989789000000,1.244,-68
1688491989906000000,1.360999755859375,-66
1688491990024000000,1.479,-65
1688491990142000000,1.597000244140625,-67
1688491990256000000,1.711,-64
1688491990375000000,1.83,-66
1688491990490000000,1.944999755859375,-70
1688491990609000000,2.064,-70
1688491990727000000,2.182,-71
1688491990842000000,2.296999755859375,-68
1688491990961000000,2.416,-65
1688491991076000000,2.531,-68
1688491991194000000,2.648999755859375,-68
1688491991310000000,2.765000244140625,-61
1688491991426000000,2.880999755859375,-68
1688491991547000000,3.002,-69
1688491991662000000,3.117000244140625,-68
1688491991779000000,3.234,-68
1688491991897000000,3.352,-65
1688491992014000000,3.469000244140625,-73
1688491992129000000,3.584,-67
1688491992250000000,3.704999755859375,-68
1688491992365000000,3.82,-66
1688491992482000000,3.936999755859375,-66
1688491992599000000,4.054,-69
1688491992717000000,4.172,-64
1688491992833000000,4.288,-68
1688491992959000000,4.414,-67
1688491993067000000,4.522,-69
1688491993185000000,4.64,-68
1688491993300000000,4.755,-69
1688491993418000000,4.872999755859375,-68
1688491993537000000,4.992,-67
1688491993652000000,5.107,-68
1688491993770000000,5.224999755859375,-68
1688491993886000000,5.341000244140625,-66
