time,seconds_elapsed,dBFS
1687527174123000000,0.02,-56.014644622802734
1687527174232000000,0.129,-48.20740509033203
1687527174331000000,0.228,-52.04609680175781
1687527174432000000,0.329,-6.355434894561768
1687527174531000000,0.428,-8.95176887512207
1687527174631000000,0.528,-12.692591667175293
1687527174731000000,0.628,-8.039212226867676
1687527174831000000,0.728,-9.622162818908691
1687527174931000000,0.828,-13.275635719299316
1687527175031000000,0.928,-18.407108306884766
1687527175132000000,1.029,-10.826080322265625
1687527175232000000,1.129,-14.450007438659668
1687527175332000000,1.229,-18.57269859313965
1687527175432000000,1.329,-23.8916015625
1687527175549000000,1.446,-29.335575103759766
1687527175649000000,1.546,-33.71414566040039
1687527175749000000,1.646,-38.02965545654297
1687527175848000000,1.745,-43.18290328979492
1687527175949000000,1.846,-47.18426513671875
1687527176048000000,1.945,-50.8384895324707
1687527176149000000,2.046,-54.741615295410156
1687527176266000000,2.162999755859375,-57.94662857055664
1687527176366000000,2.263000244140625,-58.85736846923828
1687527176466000000,2.362999755859375,-60.863685607910156
1687527176566000000,2.463000244140625,-9.262846946716309
1687527176666000000,2.562999755859375,-13.164349555969238
1687527176766000000,2.663000244140625,-17.274696350097656
1687527176883000000,2.78,-22.697677612304688
1687527177000000000,2.897,-28.114099502563477
1687527177116000000,3.013,-33.5521354675293
1687527177233000000,3.13,-38.85374450683594
1687527177333000000,3.23,-5.411256313323975
1687527177433000000,3.33,-9.3301420211792
1687527177533000000,3.43,-6.472668647766113
1687527177650000000,3.546999755859375,-8.397466659545898
1687527177749000000,3.646,-13.292343139648438
1687527177850000000,3.746999755859375,-3.8017375469207764
1687527177950000000,3.847000244140625,-7.4905195236206055
1687527178066000000,3.962999755859375,-7.694000244140625
1687527178167000000,4.064,-8.60427188873291
1687527178267000000,4.164,-12.285209655761719
1687527178367000000,4.264,-16.36589813232422
1687527178484000000,4.381,-21.730405807495117
1687527178584000000,4.481,-27.149497985839844
1687527178684000000,4.581,-31.472257614135742
1687527178784000000,4.681,-10.856643676757812
1687527178884000000,4.781,-12.651592254638672
1687527178984000000,4.881,-17.113067626953125
1687527179083000000,4.98,-21.242708206176758
1687527179184000000,5.081,-25.508779525756836
1687527179301000000,5.198,-30.934255599975586
1687527179401000000,5.298,-36.33159637451172
1687527179501000000,5.398,-40.51458740234375
1687527179601000000,5.498,-44.41279602050781
1687527179701000000,5.598,-49.06511306762695
1687527179800000000,5.697,-52.199180603027344
1687527179900000000,5.797,-55.49844741821289
1687527180002000000,5.898999755859375,-58.1939582824707
1687527180118000000,6.015000244140625,-9.402819633483887
1687527180218000000,6.114999755859375,-13.05346965789795
1687527180319000000,6.216,-16.99403190612793
