time,seconds_elapsed,dBFS
1687527195681000000,0.018,-52.205101013183594
1687527195780000000,0.117,-51.15517044067383
1687527195880000000,0.217,-53.62537384033203
1687527195981000000,0.318,-51.2554931640625
1687527196081000000,0.418,-52.63241195678711
1687527196196000000,0.533,-48.44984436035156
1687527196314000000,0.650999755859375,-50.788856506347656
1687527196430000000,0.767000244140625,-53.726409912109375
1687527196530000000,0.866999755859375,-56.13422775268555
1687527196630000000,0.967000244140625,-57.334415435791016
1687527196730000000,1.066999755859375,-55.238101959228516
1687527196830000000,1.167000244140625,-56.051876068115234
1687527196930000000,1.266999755859375,-52.80241775512695
1687527197031000000,1.368,-54.62232971191406
1687527197131000000,1.468,-22.28960418701172
1687527197248000000,1.585,-19.747440338134766
1687527197348000000,1.685,-21.67148208618164
1687527197465000000,1.802,-17.84370994567871
1687527197582000000,1.919000244140625,-11.643295288085938
1687527197698000000,2.034999755859375,-15.648229598999023
1687527197815000000,2.152,-17.308456420898438
1687527197933000000,2.27,-20.292259216308594
1687527198033000000,2.37,-23.534912109375
1687527198133000000,2.47,-27.180065155029297
1687527198233000000,2.57,-31.15880584716797
1687527198333000000,2.67,-36.319828033447266
1687527198449000000,2.786,-40.57389831542969
1687527198549000000,2.886,-45.67393112182617
1687527198648000000,2.985,-15.921789169311523
1687527198749000000,3.086,-18.40814208984375
1687527198849000000,3.186,-18.85123062133789
1687527198949000000,3.286,-19.4383544921875
1687527199049000000,3.386,-22.004356384277344
1687527199149000000,3.486,-18.477542877197266
1687527199249000000,3.586,-17.54623794555664
1687527199365000000,3.702,-17.777557373046875
1687527199465000000,3.802,-17.24551010131836
1687527199578000000,3.914999755859375,-20.829153060913086
1687527199682000000,4.018999755859375,-25.690317153930664
1687527199782000000,4.119000244140625,-29.896028518676758
1687527199883000000,4.22,-34.157737731933594
1687527199983000000,4.32,-39.47850799560547
1687527200083000000,4.42,-43.54959487915039
1687527200183000000,4.52,-30.184955596923828
1687527200283000000,4.62,-17.954849243164062
1687527200400000000,4.737,-22.470022201538086
1687527200500000000,4.837,-16.654190063476562
1687527200599000000,4.936,-18.909101486206055
1687527200700000000,5.037,-22.424333572387695
1687527200800000000,5.137,-18.98874282836914
1687527200900000000,5.237,-22.21488380432129
1687527200999000000,5.336,-13.55671215057373
1687527201100000000,5.437,-15.28933048248291
1687527201217000000,5.554,-19.852563858032227
1687527201317000000,5.654,-17.243606567382812
1687527201417000000,5.754,-20.192996978759766
1687527201517000000,5.854,-18.350975036621094
1687527201617000000,5.954,-20.47274398803711
1687527201716000000,6.053,-23.92118263244629
1687527201817000000,6.154,-16.513029098510742
1687527201934000000,6.271000244140625,-20.449968338012695
1687527202034000000,6.370999755859375,-17.078014373779297
1687527202134000000,6.471000244140625,-18.369977951049805
1687527202234000000,6.570999755859375,-22.81633758544922
1687527202334000000,6.671000244140625,-12.6718111038208
1687527202434000000,6.770999755859375,-16.12523078918457
1687527202551000000,6.888,-21.147920608520508
1687527202651000000,6.988,-25.419347763061523
1687527202751000000,7.088,-30.82094955444336
1687527202851000000,7.188,-35.06059265136719
1687527202968000000,7.305,-40.260074615478516
1687527203068000000,7.405,-43.930633544921875
1687527203167000000,7.504,-46.94106674194336
1687527203268000000,7.605,-49.049583435058594
1687527203368000000,7.705,-50.31843566894531
1687527203468000000,7.805,-53.04999923706055
1687527203568000000,7.905,-54.687828063964844
1687527203668000000,8.005,-55.5342903137207
1687527203768000000,8.105,-56.53779983520508
1687527203868000000,8.205,-56.81534957885742
1687527203985000000,8.322,-59.038204193115234
