time,seconds_elapsed,dBFS
1687531736865000000,0.071,-160
1687531736983000000,0.189,-160
1687531737101000000,0.307,-160
1687531737226000000,0.431999755859375,-160
1687531737335000000,0.541,-105
1687531737453000000,0.659,-95
1687531737570000000,0.775999755859375,-91
1687531737689000000,0.895,-93
1687531737805000000,1.011,-85
1687531737924000000,1.13,-82
1687531738040000000,1.246,-90
1687531738156000000,1.362,-80
1687531738273000000,1.479,-62
1687531738390000000,1.596000244140625,-82
1687531738507000000,1.713,-36
1687531738624000000,1.83,-71
1687531738742000000,1.948000244140625,-29
1687531738858000000,2.063999755859375,-83
1687531738977000000,2.183,-82
1687531739093000000,2.299,-89
1687531739210000000,2.415999755859375,-88
1687531739328000000,2.534,-76
1687531739447000000,2.653,-46
1687531739563000000,2.769,-87
1687531739681000000,2.887,-86
1687531739796000000,3.002,-78
1687531739913000000,3.119,-83
1687531740030000000,3.236000244140625,-61
1687531740149000000,3.355,-30
1687531740267000000,3.473,-81
1687531740383000000,3.589,-88
1687531740499000000,3.705,-85
1687531740616000000,3.822,-89
1687531740734000000,3.940000244140625,-88
1687531740850000000,4.055999755859375,-90
1687531740967000000,4.173,-68
1687531741086000000,4.292000244140625,-63
1687531741202000000,4.407999755859375,-64
1687531741319000000,4.525,-83
1687531741436000000,4.642,-77
1687531741553000000,4.759,-27
1687531741671000000,4.877,-49
1687531741788000000,4.994,-84
1687531741906000000,5.111999755859375,-89
1687531742022000000,5.228000244140625,-72
1687531742138000000,5.343999755859375,-84
