time,seconds_elapsed,dBFS
1687528399290000000,0.032999755859375,-50.844261169433594
1687528399390000000,0.133000244140625,-45.14724349975586
1687528399491000000,0.234,-48.16167068481445
1687528399591000000,0.334,-49.978065490722656
1687528399692000000,0.435,-51.95349884033203
1687528399791000000,0.534,-49.29917907714844
1687528399891000000,0.634,-46.71999740600586
1687528399992000000,0.735,-48.551727294921875
1687528400092000000,0.835,-47.13911437988281
1687528400192000000,0.935,-48.681663513183594
1687528400292000000,1.035,-47.71110916137695
1687528400393000000,1.136,-48.098819732666016
1687528400509000000,1.252,-42.30137634277344
1687528400609000000,1.352,-45.336669921875
1687528400709000000,1.452,-43.74000930786133
1687528400809000000,1.552,-46.1766242980957
1687528400908000000,1.651,-49.24004364013672
1687528401009000000,1.752,-48.54496383666992
1687528401109000000,1.852,-50.7087287902832
1687528401209000000,1.952,-53.122230529785156
1687528401309000000,2.052,-51.34964370727539
1687528401409000000,2.152,-53.0395622253418
1687528401509000000,2.252,-53.60268020629883
1687528401626000000,2.368999755859375,-50.74821090698242
1687528401726000000,2.469000244140625,-51.393035888671875
1687528401826000000,2.568999755859375,-50.344974517822266
1687528401926000000,2.669000244140625,-51.1586799621582
1687528402026000000,2.768999755859375,-52.92633819580078
1687528402126000000,2.869000244140625,-51.326534271240234
1687528402226000000,2.968999755859375,-52.6424446105957
1687528402343000000,3.086,-53.187557220458984
1687528402443000000,3.186,-48.660587310791016
1687528402543000000,3.286,-51.45107650756836
1687528402644000000,3.387,-48.83938217163086
1687528402760000000,3.503,-49.65548324584961
1687528402860000000,3.603,-51.66535186767578
1687528402977000000,3.72,-49.47077560424805
1687528403077000000,3.82,-51.66716766357422
1687528403177000000,3.92,-52.62563705444336
1687528403277000000,4.02,-53.67974090576172
1687528403377000000,4.12,-54.337188720703125
1687528403477000000,4.22,-53.8359375
1687528403594000000,4.336999755859375,-54.376190185546875
1687528403694000000,4.437000244140625,-52.791717529296875
1687528403794000000,4.536999755859375,-46.154476165771484
1687528403894000000,4.637000244140625,-48.350868225097656
1687528403994000000,4.736999755859375,-51.18136215209961
1687528404094000000,4.837000244140625,-53.45365524291992
1687528404194000000,4.936999755859375,-47.198768615722656
1687528404294000000,5.037000244140625,-49.75066375732422
1687528404394000000,5.136999755859375,-48.92742156982422
1687528404494000000,5.237000244140625,-50.73863983154297
1687528404611000000,5.354,-52.22848892211914
1687528404727000000,5.47,-52.536319732666016
1687528404845000000,5.588,-54.13212585449219
1687528404961000000,5.704,-54.69039535522461
1687528405061000000,5.804,-50.659236907958984
1687528405177000000,5.92,-52.90744400024414
1687528405278000000,6.021000244140625,-54.0911750793457
1687528405378000000,6.120999755859375,-52.76731491088867
1687528405477000000,6.22,-49.699790954589844
1687528405578000000,6.320999755859375,-49.94187927246094
1687528405678000000,6.421000244140625,-45.50278091430664
1687528405778000000,6.520999755859375,-47.09326171875
1687528405878000000,6.621000244140625,-49.20753479003906
1687528405978000000,6.720999755859375,-40.395286560058594
1687528406095000000,6.838,-44.68209457397461
1687528406195000000,6.938,-47.88181686401367
1687528406295000000,7.038,-50.20354461669922
1687528406395000000,7.138,-52.445770263671875
1687528406495000000,7.238,-53.876953125
1687528406597000000,7.34,-48.219200134277344
1687528406712000000,7.455,-49.433082580566406
1687528406812000000,7.555,-51.382694244384766
1687528406912000000,7.655,-52.87628936767578
1687528407011000000,7.754,-51.22945022583008
1687528407112000000,7.855,-52.94933319091797
1687528407212000000,7.955,-53.397335052490234
1687528407312000000,8.055,-51.11604690551758
1687528407411000000,8.154,-53.239715576171875
1687528407512000000,8.255,-54.563865661621094
