time,seconds_elapsed,dBFS
1683618272554000000,-2.44140625e-7,-55.67306900024414
1683618272643000000,0.089,-53.70600891113281
1683618272744000000,0.19,-50.31850051879883
1683618272844000000,0.29,-53.34583282470703
1683618272944000000,0.39,-55.80955505371094
1683618273044000000,0.49,-54.0975456237793
1683618273160000000,0.606,-55.16381072998047
1683618273260000000,0.706,-57.37921905517578
1683618273361000000,0.807,-58.93077087402344
1683618273461000000,0.907,-60.664974212646484
1683618273578000000,1.023999755859375,-53.10108184814453
1683618273678000000,1.124000244140625,-55.736759185791016
1683618273795000000,1.241,-14.955710411071777
1683618273895000000,1.341,-17.2607364654541
1683618273995000000,1.441,-21.862485885620117
1683618274094000000,1.540000244140625,-25.414735794067383
1683618274195000000,1.641,-29.350175857543945
1683618274295000000,1.741,-33.83735275268555
1683618274395000000,1.841,-37.5200309753418
1683618274495000000,1.941,-40.92243194580078
1683618274595000000,2.041,-43.9944953918457
