time,seconds_elapsed,dBFS
1683618173817000000,0.004,-52.21438980102539
1683618173911000000,0.098,-53.093074798583984
1683618174011000000,0.198,-56.10965347290039
1683618174111000000,0.298,-58.526771545410156
1683618174211000000,0.398,-55.221736907958984
1683618174312000000,0.499,-56.169036865234375
1683618174426000000,0.612999755859375,-58.4622802734375
1683618174529000000,0.716,-60.57673645019531
1683618174629000000,0.816,-62.04342269897461
1683618174746000000,0.932999755859375,-11.041115760803223
1683618174846000000,1.033000244140625,-14.649460792541504
1683618174963000000,1.15,-19.76729965209961
1683618175063000000,1.25,-23.952119827270508
1683618175163000000,1.35,-29.311819076538086
1683618175263000000,1.45,-33.66508102416992
1683618175363000000,1.55,-37.91560745239258
1683618175463000000,1.65,-43.10099411010742
1683618175580000000,1.767,-47.81706237792969
1683618175680000000,1.867,-51.68385696411133
1683618175780000000,1.967,-54.94540786743164
1683618175880000000,2.067,-57.82199478149414
