time,seconds_elapsed,dBFS
1687528750149000000,0.011,-52.06904602050781
1687528750248000000,0.11,-52.466495513916016
1687528750348000000,0.21,-55.36250686645508
1687528750449000000,0.311,-54.335689544677734
1687528750566000000,0.428000244140625,-57.17287063598633
1687528750666000000,0.527999755859375,-58.79912567138672
1687528750766000000,0.628000244140625,-54.00547409057617
1687528750882000000,0.743999755859375,-53.547813415527344
1687528750984000000,0.846,-47.05763626098633
1687528751083000000,0.945,-48.108341217041016
1687528751183000000,1.045,-41.19886779785156
1687528751300000000,1.162,-40.427825927734375
1687528751399000000,1.261,-39.60086441040039
1687528751499000000,1.361,-32.555606842041016
1687528751599000000,1.461,-34.624637603759766
1687528751700000000,1.562,-36.001007080078125
1687528751816000000,1.678,-35.15536117553711
1687528751916000000,1.778,-36.05367660522461
1687528752016000000,1.878,-35.65687561035156
1687528752116000000,1.978,-33.314476013183594
1687528752216000000,2.078,-34.437049865722656
1687528752316000000,2.178,-35.32860565185547
1687528752416000000,2.278,-33.3226432800293
1687528752517000000,2.379,-33.79328918457031
1687528752633000000,2.495,-34.50653076171875
1687528752734000000,2.596000244140625,-35.10874557495117
1687528752834000000,2.695999755859375,-34.42613220214844
1687528752934000000,2.796000244140625,-35.250545501708984
1687528753033000000,2.895,-34.34664535522461
1687528753134000000,2.996000244140625,-30.379411697387695
1687528753250000000,3.111999755859375,-31.62892723083496
1687528753350000000,3.212000244140625,-33.11454772949219
1687528753451000000,3.313,-32.14841079711914
1687528753551000000,3.413,-30.308319091796875
1687528753670000000,3.532000244140625,-31.962039947509766
1687528753768000000,3.63,-30.374277114868164
1687528753868000000,3.73,-31.77016830444336
1687528753985000000,3.847,-31.0030460357666
1687528754101000000,3.963,-32.981693267822266
1687528754217000000,4.079,-34.581199645996094
1687528754319000000,4.181,-33.78676223754883
1687528754435000000,4.297,-33.13386154174805
1687528754535000000,4.397,-34.06800842285156
1687528754635000000,4.497,-32.22785949707031
1687528754736000000,4.598,-33.517364501953125
1687528754852000000,4.714,-33.6005859375
1687528754952000000,4.814,-34.629695892333984
1687528755052000000,4.914,-33.9503288269043
1687528755152000000,5.014,-34.87314224243164
1687528755252000000,5.114,-35.13434600830078
1687528755352000000,5.214,-33.97146987915039
1687528755452000000,5.314,-33.697200775146484
1687528755552000000,5.414,-32.802520751953125
1687528755652000000,5.514,-33.966243743896484
1687528755751000000,5.613,-34.711185455322266
1687528755852000000,5.714,-35.465065002441406
1687528755968000000,5.83,-35.19314193725586
1687528756068000000,5.93,-34.43700408935547
1687528756169000000,6.031,-34.943572998046875
1687528756270000000,6.132000244140625,-34.64086151123047
1687528756386000000,6.247999755859375,-32.8374137878418
1687528756485000000,6.347,-33.65263748168945
1687528756586000000,6.447999755859375,-28.224674224853516
1687528756686000000,6.548000244140625,-29.488784790039062
1687528756786000000,6.647999755859375,-31.06690216064453
1687528756886000000,6.748000244140625,-32.15027618408203
1687528756997000000,6.859,-31.04673957824707
1687528757102000000,6.964000244140625,-32.21535110473633
1687528757203000000,7.065,-31.775177001953125
1687528757303000000,7.165,-32.33449172973633
1687528757402000000,7.263999755859375,-30.429040908813477
1687528757502000000,7.364000244140625,-31.93629264831543
1687528757602000000,7.463999755859375,-33.069976806640625
1687528757703000000,7.565,-33.80359649658203
1687528757820000000,7.682,-32.24616241455078
1687528757919000000,7.781,-33.34556579589844
1687528758019000000,7.881,-34.175025939941406
1687528758119000000,7.981,-31.685806274414062
1687528758220000000,8.082,-33.55828857421875
1687528758320000000,8.182,-34.6275634765625
1687528758420000000,8.282,-33.71950149536133
1687528758520000000,8.382,-31.436498641967773
1687528758637000000,8.499,-33.69047927856445
1687528758737000000,8.599,-31.44265365600586
1687528758837000000,8.699,-33.09385299682617
1687528758937000000,8.799,-32.69734573364258
1687528759037000000,8.899,-32.722774505615234
1687528759137000000,8.999,-34.11961364746094
1687528759237000000,9.099,-33.90055465698242
1687528759354000000,9.215999755859375,-33.61024475097656
1687528759454000000,9.316000244140625,-34.84360885620117
