time,seconds_elapsed,dBFS
1687531347480000000,0.074,-160
1687531347599000000,0.193,-160
1687531347715000000,0.309,-160
1687531347833000000,0.427,-160
1687531347949000000,0.543,-169
1687531348069000000,0.663,-52
1687531348185000000,0.779,-32
1687531348304000000,0.898,-32
1687531348419000000,1.013,-36
1687531348536000000,1.13,-65
1687531348653000000,1.247,-64
1687531348775000000,1.369,-65
1687531348890000000,1.483999755859375,-67
1687531349006000000,1.600000244140625,-64
1687531349122000000,1.715999755859375,-64
1687531349240000000,1.834,-55
1687531349357000000,1.951,-55
1687531349476000000,2.07,-51
1687531349593000000,2.187,-45
1687531349710000000,2.304000244140625,-45
1687531349825000000,2.419,-44
1687531349942000000,2.536000244140625,-47
1687531350059000000,2.653,-45
1687531350177000000,2.771,-48
1687531350294000000,2.888000244140625,-47
1687531350410000000,3.003999755859375,-45
1687531350530000000,3.123999755859375,-45
1687531350646000000,3.240000244140625,-45
1687531350763000000,3.357,-43
1687531350880000000,3.474,-44
1687531350997000000,3.591,-45
1687531351116000000,3.71,-46
1687531351230000000,3.824000244140625,-42
1687531351349000000,3.943,-44
1687531351460000000,4.054,-46
1687531351565000000,4.159,-44
1687531351683000000,4.277,-21
1687531351804000000,4.398,-24
1687531351919000000,4.513,-44
1687531352037000000,4.631,-44
1687531352156000000,4.75,-42
1687531352272000000,4.866,-43
1687531352390000000,4.984000244140625,-43
1687531352501000000,5.095,-47
1687531352619000000,5.213,-45
1687531352736000000,5.33,-44
1687531352854000000,5.448000244140625,-46
1687531352971000000,5.565,-44
1687531353088000000,5.682,-44
1687531353204000000,5.798,-42
1687531353321000000,5.915,-44
1687531353439000000,6.033,-43
1687531353556000000,6.15,-42
1687531353677000000,6.271,-40
1687531353791000000,6.385,-45
1687531353908000000,6.502,-44
1687531354025000000,6.619,-42
1687531354142000000,6.736000244140625,-44
1687531354258000000,6.851999755859375,-43
1687531354375000000,6.969,-44
1687531354492000000,7.086,-44
1687531354612000000,7.206,-42
1687531354727000000,7.321,-45
1687531354843000000,7.437,-44
1687531354960000000,7.554,-44
1687531355078000000,7.672000244140625,-45
1687531355198000000,7.792000244140625,-48
1687531355312000000,7.906,-45
1687531355429000000,8.023,-44
1687531355547000000,8.141,-45
1687531355664000000,8.258,-45
1687531355780000000,8.374,-44
1687531355898000000,8.491999755859375,-45
1687531356017000000,8.611,-46
1687531356135000000,8.729,-45
1687531356260000000,8.854,-44
1687531356380000000,8.974,-45
1687531356482000000,9.075999755859375,-47
1687531356601000000,9.195,-44
1687531356718000000,9.312000244140625,-44
1687531356836000000,9.43,-45
1687531356953000000,9.547,-42
1687531357069000000,9.663,-45
1687531357186000000,9.779999755859375,-44
1687531357303000000,9.897,-43
1687531357420000000,10.014,-44
1687531357538000000,10.131999755859376,-45
1687531357659000000,10.253,-46
1687531357776000000,10.37,-43
1687531357887000000,10.481,-43
1687531358005000000,10.599,-44
1687531358124000000,10.718,-35
1687531358240000000,10.834,-40
1687531358360000000,10.954,-44
1687531358477000000,11.071,-43
1687531358595000000,11.189,-45
1687531358709000000,11.303,-45
1687531358826000000,11.419999755859376,-43
1687531358943000000,11.537,-45
1687531359060000000,11.654,-46
1687531359177000000,11.771,-45
1687531359295000000,11.889,-45
1687531359413000000,12.007,-43
1687531359528000000,12.122,-44
1687531359644000000,12.238,-44
1687531359762000000,12.355999755859376,-48
1687531359879000000,12.473,-42
1687531359996000000,12.59,-44
1687531360117000000,12.711,-46
1687531360230000000,12.824000244140626,-46
1687531360350000000,12.944000244140625,-43
1687531360464000000,13.058,-44
1687531360581000000,13.175,-44
1687531360699000000,13.293,-45
1687531360816000000,13.41,-45
1687531360936000000,13.53,-46
1687531361051000000,13.645,-46
1687531361166000000,13.760000244140626,-44
1687531361283000000,13.877,-38
1687531361401000000,13.995,-44
1687531361518000000,14.112000244140624,-42
1687531361635000000,14.229,-42
1687531361753000000,14.347,-41
1687531361870000000,14.464000244140625,-47
1687531361985000000,14.579,-46
1687531362104000000,14.698,-42
1687531362220000000,14.814,-45
1687531362337000000,14.931,-43
1687531362454000000,15.048000244140624,-47
1687531362573000000,15.167,-45
1687531362689000000,15.283,-42
1687531362806000000,15.400000244140625,-47
1687531362923000000,15.517,-45
1687531363041000000,15.635,-42
1687531363157000000,15.751,-42
1687531363276000000,15.87,-46
1687531363393000000,15.987,-46
1687531363508000000,16.102,-44
1687531363626000000,16.219999755859376,-45
1687531363742000000,16.336000244140624,-47
1687531363860000000,16.454,-45
1687531363976000000,16.57,-45
1687531364096000000,16.69,-43
1687531364213000000,16.807,-45
1687531364329000000,16.923,-44
