time,seconds_elapsed,dBFS
1687527675998000000,0.074000244140625,-160
1687527676115000000,0.191,-160
1687527676233000000,0.309,-160
1687527676349000000,0.425,-160
1687527676467000000,0.543,-89
1687527676584000000,0.66,-47
1687527676702000000,0.778000244140625,-49
1687527676819000000,0.895,-66
1687527676936000000,1.012,-27
1687527677055000000,1.131,-59
1687527677173000000,1.249,-25
1687527677290000000,1.365999755859375,-37
1687527677406000000,1.482000244140625,-65
1687527677522000000,1.597999755859375,-31
1687527677643000000,1.719,-54
1687527677759000000,1.835,-93
1687527677878000000,1.954000244140625,-114
1687527677993000000,2.069,-123
1687527678110000000,2.186000244140625,-8
1687527678225000000,2.301,-22
1687527678343000000,2.419,-15
1687527678474000000,2.549999755859375,-25
1687527678578000000,2.653999755859375,-66
1687527678695000000,2.771,-17
1687527678813000000,2.889,-48
1687527678929000000,3.005,-18
1687527679046000000,3.122000244140625,-29
1687527679165000000,3.241,-57
1687527679282000000,3.357999755859375,-20
1687527679402000000,3.477999755859375,-43
1687527679514000000,3.589999755859375,-17
1687527679633000000,3.709,-10
1687527679750000000,3.826000244140625,-58
1687527679868000000,3.944,-8
1687527679984000000,4.06,-33
1687527680103000000,4.179,-67
1687527680222000000,4.298000244140625,-105
1687527680336000000,4.412,-132
1687527680451000000,4.527,-30
1687527680568000000,4.644,-56
1687527680685000000,4.761,-97
1687527680804000000,4.88,-14
1687527680920000000,4.996,-64
1687527681038000000,5.114000244140625,-93
1687527681153000000,5.229,-5
1687527681271000000,5.347,-36
1687527681387000000,5.463,-71
1687527681503000000,5.579,-113
1687527681624000000,5.7,-133
1687527681738000000,5.813999755859375,-18
1687527681856000000,5.932,-48
1687527681974000000,6.050000244140625,-37
1687527682091000000,6.167,-53
1687527682208000000,6.284,-40
1687527682325000000,6.401,-73
1687527682443000000,6.519,-106
1687527682562000000,6.637999755859375,-133
1687527682679000000,6.755,0
1687527682799000000,6.875,-32
1687527682906000000,6.981999755859375,-9
1687527683010000000,7.085999755859375,-49
1687527683128000000,7.204,-5
1687527683245000000,7.321,-30
1687527683363000000,7.439,-58
1687527683487000000,7.563,0
1687527683598000000,7.674000244140625,-54
1687527683714000000,7.789999755859375,0
1687527683832000000,7.908,-50
1687527683947000000,8.023,-2
1687527684066000000,8.141999755859375,-38
1687527684183000000,8.259,0
1687527684302000000,8.378000244140624,-43
1687527684417000000,8.493,-77
1687527684533000000,8.609,-110
1687527684649000000,8.725,-136
1687527684766000000,8.842000244140625,-35
1687527684881000000,8.957,-78
1687527684985000000,9.061,-44
1687527685102000000,9.178000244140625,-64
1687527685220000000,9.296,-81
1687527685339000000,9.415,-124
1687527685454000000,9.530000244140625,-136
1687527685572000000,9.648,-137
1687527685688000000,9.764,-39
1687527685807000000,9.883,-58
1687527685922000000,9.997999755859375,-51
1687527686039000000,10.115,-70
1687527686156000000,10.232,-107
1687527686273000000,10.349,-39
1687527686391000000,10.467,-86
1687527686508000000,10.584,-111
1687527686625000000,10.701,-134
1687527686744000000,10.82,-37
1687527686861000000,10.937,-53
1687527686981000000,11.057,-92
1687527687097000000,11.173,-120
1687527687212000000,11.288,-135
1687527687330000000,11.405999755859375,-138
1687527687446000000,11.522000244140624,-14
1687527687563000000,11.639,-55
1687527687682000000,11.757999755859375,-89
1687527687798000000,11.874000244140625,-121
1687527687915000000,11.991,-135
1687527688032000000,12.108,-2
1687527688149000000,12.225,-45
1687527688267000000,12.343,-82
1687527688384000000,12.46,-119
1687527688502000000,12.578000244140625,-140
1687527688620000000,12.696,0
1687527688736000000,12.812,-52
1687527688847000000,12.923,-74
1687527688952000000,13.028,-117
1687527689068000000,13.144,-7
1687527689185000000,13.261,-38
1687527689302000000,13.378000244140624,-66
1687527689421000000,13.497,-108
1687527689536000000,13.612,-127
1687527689655000000,13.731,-30
1687527689771000000,13.847,-60
1687527689888000000,13.964,-91
1687527690007000000,14.083,-130
1687527690126000000,14.202000244140624,-7
1687527690241000000,14.317,-30
1687527690358000000,14.434000244140625,-57
1687527690476000000,14.552,-101
1687527690591000000,14.667,-129
1687527690709000000,14.785,-20
