time,seconds_elapsed,dBFS
1687527892980000000,0.078,-160
1687527893098000000,0.195999755859375,-160
1687527893215000000,0.313,-160
1687527893333000000,0.431,-160
1687527893450000000,0.547999755859375,-16
1687527893567000000,0.665,-23
1687527893685000000,0.783,-105
1687527893804000000,0.902,0
1687527893920000000,1.018,-101
1687527894039000000,1.137,0
1687527894154000000,1.251999755859375,-94
1687527894283000000,1.381,-3
1687527894389000000,1.487,-89
1687527894507000000,1.605,0
1687527894624000000,1.722,-83
1687527894739000000,1.837,0
1687527894857000000,1.955,-80
1687527894973000000,2.071,0
1687527895093000000,2.191,-75
1687527895209000000,2.307,-113
1687527895327000000,2.425,-129
1687527895444000000,2.542,0
1687527895560000000,2.658,-77
1687527895679000000,2.777,0
1687527895795000000,2.893,-73
1687527895912000000,3.01,-2
1687527896029000000,3.127,-88
1687527896146000000,3.243999755859375,-123
1687527896263000000,3.361,-130
1687527896380000000,3.478,-130
1687527896499000000,3.597,0
1687527896615000000,3.713,0
1687527896733000000,3.831,-76
1687527896849000000,3.947,-122
1687527896966000000,4.064000244140625,-1
1687527897083000000,4.181,-74
1687527897200000000,4.298,-120
1687527897317000000,4.415,-113
1687527897436000000,4.534,-104
1687527897552000000,4.65,-76
1687527897670000000,4.768000244140625,-59
1687527897786000000,4.883999755859375,-78
1687527897903000000,5.001,-112
1687527898021000000,5.119,-91
1687527898136000000,5.234,-103
1687527898255000000,5.353,-119
1687527898373000000,5.471,-117
1687527898492000000,5.59,-87
1687527898605000000,5.703,-95
1687527898723000000,5.821,-55
1687527898839000000,5.937,-122
1687527898956000000,6.054,-124
1687527899074000000,6.171999755859375,-116
1687527899194000000,6.291999755859375,-82
1687527899310000000,6.408000244140625,-120
1687527899427000000,6.525,-19
1687527899543000000,6.641,-41
1687527899660000000,6.758,-84
1687527899778000000,6.875999755859375,-22
1687527899895000000,6.993,-84
1687527900013000000,7.111,-24
1687527900128000000,7.226,-75
1687527900245000000,7.343,-25
1687527900362000000,7.459999755859375,-45
1687527900480000000,7.578,-22
1687527900597000000,7.695,-38
1687527900715000000,7.813,-80
1687527900835000000,7.933,-37
1687527900935000000,8.033,-73
1687527901051000000,8.149,-91
1687527901168000000,8.266,-31
1687527901288000000,8.386,-83
1687527901402000000,8.499999755859376,-29
1687527901520000000,8.618,-57
1687527901639000000,8.737,-37
1687527901758000000,8.856000244140626,-51
1687527901876000000,8.974,-75
1687527901994000000,9.091999755859375,-91
1687527902112000000,9.21,-92
1687527902229000000,9.327,-96
1687527902348000000,9.446,-35
1687527902465000000,9.563,-45
1687527902583000000,9.681,-90
1687527902702000000,9.800000244140625,-118
1687527902819000000,9.917,-118
1687527902938000000,10.035999755859375,-118
1687527903057000000,10.155,-35
1687527903175000000,10.273,-73
1687527903292000000,10.39,-114
1687527903408000000,10.506,-115
1687527903525000000,10.623,-119
1687527903643000000,10.741,-121
1687527903760000000,10.858,-24
1687527903879000000,10.977,-65
