time,seconds_elapsed,dBFS
1688467139530000000,0.000999755859375,-52.703250885009766
1688467139625000000,0.096,-49.82765197753906
1688467139725000000,0.196,-45.441139221191406
1688467139826000000,0.296999755859375,-47.73018264770508
1688467139942000000,0.413000244140625,-23.187498092651367
1688467140043000000,0.514,-26.452165603637695
1688467140159000000,0.63,-11.322271347045898
1688467140259000000,0.73,-15.393963813781738
1688467140360000000,0.831,-9.430706024169922
1688467140459000000,0.93,-13.851607322692871
1688467140559000000,1.03,-17.697240829467773
1688467140661000000,1.132,-19.79461097717285
1688467140776000000,1.247,-24.63434600830078
1688467140876000000,1.347,-12.501898765563965
1688467140976000000,1.447,-16.624677658081055
1688467141077000000,1.548,-19.5884952545166
1688467141177000000,1.648,-23.443347930908203
1688467141277000000,1.748,-11.872173309326172
1688467141376000000,1.847,-15.84341812133789
1688467141476000000,1.947,-12.686165809631348
1688467141576000000,2.047,-17.130992889404297
1688467141676000000,2.147,-12.708386421203613
1688467141777000000,2.248,-15.997676849365234
1688467141893000000,2.364,-12.915424346923828
1688467141994000000,2.464999755859375,-16.822885513305664
1688467142110000000,2.581000244140625,-19.041677474975586
1688467142211000000,2.682,-22.03310203552246
1688467142310000000,2.781000244140625,-25.92805290222168
1688467142411000000,2.882,-21.17534828186035
1688467142510000000,2.981000244140625,-24.462793350219727
1688467142610000000,3.080999755859375,-14.559296607971191
1688467142710000000,3.181000244140625,-19.261024475097656
1688467142811000000,3.282,-10.66275405883789
1688467142927000000,3.398,-15.644289016723633
1688467143027000000,3.498,-11.91748046875
1688467143128000000,3.599,-16.491125106811523
1688467143228000000,3.699,-16.029760360717773
1688467143328000000,3.799,-19.23380470275879
1688467143444000000,3.915,-24.329639434814453
1688467143545000000,4.016,-14.644071578979492
1688467143645000000,4.116,-19.60186004638672
1688467143744000000,4.215,-23.82002067565918
1688467143845000000,4.316,-28.164949417114258
1688467143945000000,4.416,-33.56196975708008
1688467144061000000,4.532,-38.56806564331055
1688467144162000000,4.632999755859375,-20.779638290405273
1688467144262000000,4.733000244140625,-24.427433013916016
1688467144378000000,4.848999755859375,-28.171255111694336
1688467144478000000,4.949000244140625,-30.71976661682129
1688467144579000000,5.05,-34.49757385253906
1688467144679000000,5.15,-38.54283142089844
1688467144782000000,5.253000244140625,-23.89820098876953
1688467144878000000,5.349000244140625,-26.964977264404297
1688467144978000000,5.448999755859375,-30.65093421936035
1688467145078000000,5.549000244140625,-29.457359313964844
1688467145178000000,5.648999755859375,-32.378170013427734
1688467145279000000,5.75,-36.01404571533203
1688467145395000000,5.866,-40.472511291503906
1688467145495000000,5.966,-43.83003234863281
1688467145596000000,6.067,-47.68513107299805
1688467145695000000,6.166,-48.63176727294922
1688467145796000000,6.267,-24.351213455200195
1688467145896000000,6.367,-28.822772979736328
1688467145996000000,6.467,-22.891950607299805
1688467146096000000,6.567,-26.498437881469727
1688467146196000000,6.667,-16.155141830444336
1688467146296000000,6.767,-19.80498695373535
1688467146412000000,6.883,-25.0302677154541
1688467146512000000,6.983,-29.259929656982422
1688467146612000000,7.083,-34.3680419921875
1688467146712000000,7.183,-38.35182189941406
1688467146813000000,7.284,-41.966087341308594
1688467146913000000,7.384,-46.20564651489258
1688467147030000000,7.501000244140625,-29.90411376953125
1688467147130000000,7.600999755859375,-32.151641845703125
1688467147230000000,7.701000244140625,-19.555713653564453
1688467147330000000,7.800999755859375,-23.152095794677734
1688467147429000000,7.9,-20.80176544189453
1688467147530000000,8.000999755859375,-24.114484786987305
1688467147630000000,8.101000244140625,-28.03997802734375
1688467147747000000,8.218,-26.0867977142334
1688467147847000000,8.318,-21.183349609375
1688467147947000000,8.418,-23.726696014404297
1688467148047000000,8.518,-27.154373168945312
1688467148147000000,8.618,-30.804750442504883
1688467148247000000,8.718,-33.63824462890625
1688467148347000000,8.818,-37.70936584472656
1688467148463000000,8.934,-42.4549446105957
