time,seconds_elapsed,dBFS
1687529773492000000,0.014,-49.5043830871582
1687529773592000000,0.114,-43.13296890258789
1687529773692000000,0.214,-44.48799133300781
1687529773792000000,0.314,-45.95347595214844
1687529773893000000,0.415,-42.21283721923828
1687529773993000000,0.515,-44.74725341796875
1687529774110000000,0.632000244140625,-35.53104019165039
1687529774209000000,0.731,-36.90565490722656
1687529774309000000,0.831,-39.90410232543945
1687529774409000000,0.931,-42.76765060424805
1687529774510000000,1.032000244140625,-45.05419921875
1687529774610000000,1.131999755859375,-45.55406188964844
1687529774728000000,1.25,-33.98644256591797
1687529774828000000,1.35,-36.68791580200195
1687529774927000000,1.449,-33.14519119262695
1687529775027000000,1.549,-35.71812438964844
1687529775127000000,1.649,-39.03528594970703
1687529775227000000,1.749,-41.87377166748047
1687529775327000000,1.849,-43.66960525512695
1687529775427000000,1.949,-43.28574752807617
1687529775527000000,2.049,-28.132360458374023
1687529775644000000,2.166,-29.02542495727539
1687529775744000000,2.266,-31.90412712097168
1687529775844000000,2.366,-34.52035903930664
1687529775944000000,2.466,-34.143924713134766
1687529776045000000,2.567,-35.76042175292969
1687529776144000000,2.666,-36.95768356323242
1687529776260000000,2.782,-37.25231170654297
1687529776377000000,2.899,-38.01411056518555
1687529776478000000,3.000000244140625,-37.55754852294922
1687529776578000000,3.099999755859375,-35.70353698730469
1687529776678000000,3.200000244140625,-35.042213439941406
1687529776777000000,3.299,-33.589866638183594
1687529776878000000,3.400000244140625,-34.52876663208008
1687529776977000000,3.499,-33.7128791809082
1687529777078000000,3.600000244140625,-34.499908447265625
1687529777178000000,3.699999755859375,-29.14373779296875
1687529777278000000,3.800000244140625,-30.935226440429688
1687529777378000000,3.899999755859375,-32.583953857421875
1687529777478000000,4.000000244140625,-31.967979431152344
1687529777578000000,4.099999755859375,-32.97233200073242
1687529777695000000,4.217,-34.4686279296875
1687529777795000000,4.317,-34.325225830078125
1687529777895000000,4.417,-32.478092193603516
1687529778012000000,4.534,-32.27102279663086
1687529778112000000,4.634,-32.89209747314453
1687529778212000000,4.734,-34.8731689453125
1687529778312000000,4.834,-31.140975952148438
1687529778412000000,4.934,-31.331403732299805
