time,seconds_elapsed,dBFS
1686553352007000000,0.009,-55.12791061401367
1686553352107000000,0.109,-50.75137710571289
1686553352207000000,0.209,-54.595420837402344
1686553352307000000,0.309,-57.29496765136719
1686553352408000000,0.41,-59.34000015258789
1686553352525000000,0.527,-61.44937515258789
1686553352625000000,0.627,-9.914864540100098
1686553352742000000,0.744000244140625,-14.133458137512207
1686553352842000000,0.843999755859375,-7.999100685119629
1686553352942000000,0.944000244140625,-12.054865837097168
1686553353042000000,1.043999755859375,-11.728543281555176
1686553353160000000,1.162,-14.491191864013672
1686553353259000000,1.261,-10.05311393737793
1686553353359000000,1.361,-13.478107452392578
1686553353459000000,1.461,-10.913969039916992
1686553353562000000,1.563999755859375,-14.513279914855957
1686553353676000000,1.678,-8.750432014465332
1686553353776000000,1.778,-11.754240989685059
1686553353892000000,1.894,-11.763649940490723
1686553353992000000,1.994,-8.574830055236816
1686553354093000000,2.095,-10.892902374267578
1686553354193000000,2.195,-2.1406378746032715
1686553354293000000,2.295,-4.805527210235596
1686553354393000000,2.395,-8.421574592590332
1686553354493000000,2.495,-9.664172172546387
1686553354593000000,2.595,-5.951930522918701
1686553354693000000,2.695,-7.317626953125
1686553354793000000,2.795,-8.070112228393555
1686553354893000000,2.895,-9.3753080368042
1686553354993000000,2.995,-12.395106315612793
1686553355110000000,3.112000244140625,-9.345864295959473
1686553355210000000,3.211999755859375,-9.741006851196289
1686553355310000000,3.312000244140625,-8.866250038146973
1686553355410000000,3.411999755859375,-7.516955375671387
1686553355527000000,3.529,-9.04751205444336
1686553355627000000,3.629,-8.091052055358887
1686553355727000000,3.729,-10.795622825622559
1686553355827000000,3.829,-4.410359859466553
1686553355927000000,3.929,-7.6779303550720215
1686553356044000000,4.046,-4.563167572021484
1686553356161000000,4.163,-7.966175556182861
1686553356262000000,4.264000244140625,-5.805856227874756
1686553356361000000,4.363,-9.260107040405273
1686553356462000000,4.464000244140625,-8.798983573913574
1686553356561000000,4.563,-11.167309761047363
1686553356660000000,4.662,-5.345836162567139
1686553356762000000,4.763999755859375,-8.511260032653809
1686553356862000000,4.864000244140625,-4.610095024108887
1686553356978000000,4.979999755859375,-8.252888679504395
1686553357094000000,5.096000244140625,-3.6582224369049072
1686553357211000000,5.213,-6.93897008895874
1686553357328000000,5.33,-9.518007278442383
1686553357428000000,5.43,-6.404891490936279
1686553357528000000,5.53,-6.052594184875488
1686553357628000000,5.63,-0.7974762916564941
1686553357728000000,5.73,-2.7831122875213623
1686553357828000000,5.83,-6.1546101570129395
1686553357928000000,5.93,-3.832172393798828
1686553358028000000,6.03,-7.2489447593688965
1686553358129000000,6.131,-5.140458583831787
1686553358245000000,6.247,-6.97466516494751
1686553358345000000,6.347,-8.814062118530273
